"Query","QueryPath","Custom","PCI DSS v3.2","OWASP Top 10 2013","FISMA 2014","NIST SP 800-53","OWASP Top 10 2017","OWASP Mobile Top 10 2016","SrcFileName","Line","Column","NodeId","Name","DestFileName","DestLine","DestColumn","DestNodeId","DestName","Result State","Result Severity","Assigned To","Comment","Link","Result Status"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","48","79","1","""""none""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","53","52","5","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=16","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","162","20","1","""""admin""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","167","52","8","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=17","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","162","29","1","""""true""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","167","52","8","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=18","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","163","20","1","""""user""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","167","52","7","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=19","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","163","28","1","""""Intruder""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","167","52","7","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=20","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","174","20","1","""""admin""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","179","52","8","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=21","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","174","29","1","""""true""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","179","52","8","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=22","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","175","20","1","""""user""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","179","52","7","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=23","New"
"Plaintext Storage in a Cookie","Java\Cx\Java Low Visibility\Plaintext Storage in a Cookie Version:0","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","A6-Sensitive Data Exposure","","","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","175","28","1","""""Intruder""""","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/test/java/org/owasp/webgoat/plugin/JWTVotesEndpointTest.java","179","52","7","token","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=24","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/DatabaseUtilities.java","96","69","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/DatabaseUtilities.java","96","80","2","contains","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=395","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/command-injection/src/main/java/org/owasp/webgoat/plugin/CommandInjectionExecute.java","52","61","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/command-injection/src/main/java/org/owasp/webgoat/plugin/CommandInjectionExecute.java","52","70","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=396","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson1.java","52","45","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson1.java","52","54","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=397","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson5a.java","76","25","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson5a.java","76","36","2","contains","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=398","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson5b.java","67","35","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson5b.java","67","44","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=399","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson5b.java","67","80","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/plugin/CrossSiteScriptingLesson5b.java","67","89","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=400","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/plugin/HttpBasicsQuiz.java","51","45","1","toUpperCase","WebGoat-8.0.0.M23/webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/plugin/HttpBasicsQuiz.java","51","26","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=401","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/plugin/HttpBasicsQuiz.java","54","44","1","toUpperCase","WebGoat-8.0.0.M23/webgoat-lessons/http-basics/src/main/java/org/owasp/webgoat/plugin/HttpBasicsQuiz.java","54","25","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=402","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/plugin/HttpBasicsInterceptRequest.java","55","25","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/http-proxies/src/main/java/org/owasp/webgoat/plugin/HttpBasicsInterceptRequest.java","55","34","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=403","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","57","39","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","57","55","3","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=404","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","57","95","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","57","111","3","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=405","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","58","43","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","58","59","3","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=406","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","58","99","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDORDiffAttributes.java","58","115","3","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=407","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDOREditOtherProfiile.java","63","95","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDOREditOtherProfiile.java","63","104","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=408","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDOREditOtherProfiile.java","70","94","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDOREditOtherProfiile.java","70","103","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=409","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDOREditOtherProfiile.java","77","96","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/idor/src/main/java/org/owasp/webgoat/plugin/IDOREditOtherProfiile.java","77","105","2","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=410","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/password-reset/src/main/java/org/owasp/webgoat/plugin/QuestionsAssignment.java","43","60","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/password-reset/src/main/java/org/owasp/webgoat/plugin/QuestionsAssignment.java","43","39","2","equalsIgnoreCase","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=411","New"
"Portability Flaw Locale Dependent Comparison","Java\Cx\Java Low Visibility\Portability Flaw Locale Dependent Comparison Version:1","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/password-reset/src/main/java/org/owasp/webgoat/plugin/QuestionsAssignment.java","47","61","1","toLowerCase","WebGoat-8.0.0.M23/webgoat-lessons/password-reset/src/main/java/org/owasp/webgoat/plugin/QuestionsAssignment.java","50","38","5","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=412","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","138","27","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","138","27","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=55","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","139","21","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","139","21","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=56","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","144","43","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","144","43","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=57","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","144","58","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","144","58","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=58","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","128","28","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","128","28","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=59","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","129","22","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","129","22","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=60","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","134","50","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","134","50","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=61","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","134","66","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/backbone/underscore-min.js","134","66","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=62","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","138","27","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","138","27","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=63","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","139","21","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","139","21","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=64","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","144","43","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","144","43","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=65","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","144","58","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","144","58","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=66","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","128","28","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","128","28","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=67","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","129","22","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","129","22","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=68","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","134","50","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","134","50","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=69","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","134","66","1","0","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/js/libs/underscore-min.js","134","66","1","0","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=70","New"
"Divide By Zero","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Divide By Zero Version:3","","","","","","","","webgoat-8.0.0.m23/webgoat-lessons/challenge/src/main/resources/js/challenge8.js","8","30","1","0","webgoat-8.0.0.m23/webgoat-lessons/challenge/src/main/resources/js/challenge8.js","14","48","3","totalVotes","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=71","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/SolutionConstants.java","12","12","1","PASSWORD","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/SolutionConstants.java","12","12","1","PASSWORD","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=468","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/SolutionConstants.java","13","12","1","PASSWORD_TOM","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/SolutionConstants.java","13","12","1","PASSWORD_TOM","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=469","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/SolutionConstants.java","14","12","1","ADMIN_PASSWORD_LINK","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/SolutionConstants.java","14","12","1","ADMIN_PASSWORD_LINK","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=470","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTRefreshEndpoint.java","34","32","1","PASSWORD","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTRefreshEndpoint.java","34","32","1","PASSWORD","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=471","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTRefreshEndpoint.java","35","33","1","JWT_PASSWORD","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTRefreshEndpoint.java","35","33","1","JWT_PASSWORD","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=472","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/password-reset/src/main/java/org/owasp/webgoat/plugin/ResetLinkAssignment.java","35","33","1","PASSWORD_TOM_9","WebGoat-8.0.0.M23/webgoat-lessons/password-reset/src/main/java/org/owasp/webgoat/plugin/ResetLinkAssignment.java","35","33","1","PASSWORD_TOM_9","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=473","New"
